Engine Name	Listing Title	Meta Title	URL Slug	Compatible Models	Distinguishing Fact	Application FAQ	Used Price (£)	Recon Price (£)	SKU	Price Basis															
BMW B38	Used BMW B38 Engine — 2 Series Active Tourer F45 (225xe) PHEV MPV 2014-2021	B38 F45 225xe Used	b38/bmw-2-series-active-tourer-f45-225xe-mpv-2014	2 Series Active Tourer (F45) 2014-2021 — 225xe Plug-In Hybrid (136 hp engine)	The 225xe Active Tourer uses the B38 with an electric motor integrated into the transverse drivetrain, offering plug-in hybrid capability.	Does the 225xe use a standard B38 engine? — The 225xe uses the B38 with hybrid-specific integration — electric motor, battery pack, and hybrid cooling systems. Verify 225xe variant before ordering standard B38 units.	£1,980	£2,700	B38-USED-F45-225XE-MPV	Group 6 base £2,200 × 0.90 = £1,980 (low output)			
BMW B38	Reconditioned BMW B38 Engine — 2 Series Active Tourer F45 (225xe) PHEV MPV 2014-2021	B38 F45 225xe Recon	b38/bmw-2-series-active-tourer-f45-225xe-mpv-2014-recon	2 Series Active Tourer (F45) 2014-2021 — 225xe Plug-In Hybrid (136 hp engine)	The 225xe Active Tourer uses the B38 with an electric motor integrated into the transverse drivetrain, offering plug-in hybrid capability.	Does the 225xe use a standard B38 engine? — The 225xe uses the B38 with hybrid-specific integration — electric motor, battery pack, and hybrid cooling systems. Verify 225xe variant before ordering standard B38 units.	—	£2,700	B38-RECON-F45-225XE-MPV	Group 6 base £3,000 × 0.90 = £2,700 (low output)			
BMW B47	Used BMW B47 Engine — 1 Series F20 (116d) Hatchback 2015-2019	B47 F20 116d Used	b47/bmw-1-series-f20-116d-hatchback-2015	1 Series Hatchback (F20) 2015-2019 — 116d (116 hp)	Longitudinal-mounted B47 for BMW's RWD-based compact models (1/2/3/4 Series). This is the UK's highest-volume B47 configuration.	Will a 3 Series B47 fit my 1 Series? — Yes, same longitudinal configuration, but confirm engine code and chassis compatibility.	£1,525	£2,245	B47-USED-COMPACT-F20-116D	Group 1 base £1,695 × 0.90 = £1,525 (low output)			
BMW B47	Reconditioned BMW B47 Engine — 1 Series F20 (116d) Hatchback 2015-2019	B47 F20 116d Recon	b47/bmw-1-series-f20-116d-hatchback-2015-recon	1 Series Hatchback (F20) 2015-2019 — 116d (116 hp)	Longitudinal-mounted B47 for BMW's RWD-based compact models (1/2/3/4 Series). This is the UK's highest-volume B47 configuration.	Will a 3 Series B47 fit my 1 Series? — Yes, same longitudinal configuration, but confirm engine code and chassis compatibility.	—	£2,245	B47-RECON-COMPACT-F20-116D	Group 1 base £2,495 × 0.90 = £2,245 (low output)			
BMW B47	Used BMW B47 Engine — 1 Series F20 (118d) Hatchback 2015-2019	B47 F20 118d Used	b47/bmw-1-series-f20-118d-hatchback-2015	1 Series Hatchback (F20) 2015-2019 — 118d (150 hp)	Longitudinal-mounted B47 for BMW's RWD-based compact models (1/2/3/4 Series). This is the UK's highest-volume B47 configuration.	Will a 3 Series B47 fit my 1 Series? — Yes, same longitudinal configuration, but confirm engine code and chassis compatibility.	£1,695	£2,495	B47-USED-COMPACT-F20-118D	Group 1 base £1,695 (standard output)			
BMW B47	Reconditioned BMW B47 Engine — 1 Series F20 (118d) Hatchback 2015-2019	B47 F20 118d Recon	b47/bmw-1-series-f20-118d-hatchback-2015-recon	1 Series Hatchback (F20) 2015-2019 — 118d (150 hp)	Longitudinal-mounted B47 for BMW's RWD-based compact models (1/2/3/4 Series). This is the UK's highest-volume B47 configuration.	Will a 3 Series B47 fit my 1 Series? — Yes, same longitudinal configuration, but confirm engine code and chassis compatibility.	—	£2,495	B47-RECON-COMPACT-F20-118D	Group 1 base £2,495 (standard output)			
BMW B47	Used BMW B47 Engine — 1 Series F20 (120d) Hatchback 2015-2019	B47 F20 120d Used	b47/bmw-1-series-f20-120d-hatchback-2015	1 Series Hatchback (F20) 2015-2019 — 120d (190 hp)	Longitudinal-mounted B47 for BMW's RWD-based compact models (1/2/3/4 Series). This is the UK's highest-volume B47 configuration.	Will a 3 Series B47 fit my 1 Series? — Yes, same longitudinal configuration, but confirm engine code and chassis compatibility.	£1,695	£2,495	B47-USED-COMPACT-F20-120D	Group 1 base £1,695 (standard output)			
BMW B47	Reconditioned BMW B47 Engine — 1 Series F20 (120d) Hatchback 2015-2019	B47 F20 120d Recon	b47/bmw-1-series-f20-120d-hatchback-2015-recon	1 Series Hatchback (F20) 2015-2019 — 120d (190 hp)	Longitudinal-mounted B47 for BMW's RWD-based compact models (1/2/3/4 Series). This is the UK's highest-volume B47 configuration.	Will a 3 Series B47 fit my 1 Series? — Yes, same longitudinal configuration, but confirm engine code and chassis compatibility.	—	£2,495	B47-RECON-COMPACT-F20-120D	Group 1 base £2,495 (standard output)			
BMW B47	Used BMW B47 Engine — 1 Series F21 (116d) Hatchback 2015-2019	B47 F21 116d Used	b47/bmw-1-series-f21-116d-hatchback-2015	1 Series Hatchback (F21) 2015-2019 — 116d (116 hp)	Longitudinal-mounted B47 for BMW's RWD-based compact models (1/2/3/4 Series). This is the UK's highest-volume B47 configuration.	Will a 3 Series B47 fit my 1 Series? — Yes, same longitudinal configuration, but confirm engine code and chassis compatibility.	£1,525	£2,245	B47-USED-COMPACT-F21-116D	Group 1 base £1,695 × 0.90 = £1,525 (low output)			
BMW B47	Reconditioned BMW B47 Engine — 1 Series F21 (116d) Hatchback 2015-2019	B47 F21 116d Recon	b47/bmw-1-series-f21-116d-hatchback-2015-recon	1 Series Hatchback (F21) 2015-2019 — 116d (116 hp)	Longitudinal-mounted B47 for BMW's RWD-based compact models (1/2/3/4 Series). This is the UK's highest-volume B47 configuration.	Will a 3 Series B47 fit my 1 Series? — Yes, same longitudinal configuration, but confirm engine code and chassis compatibility.	—	£2,245	B47-RECON-COMPACT-F21-116D	Group 1 base £2,495 × 0.90 = £2,245 (low output)			
BMW B47	Used BMW B47 Engine — 1 Series F21 (118d) Hatchback 2015-2019	B47 F21 118d Used	b47/bmw-1-series-f21-118d-hatchback-2015	1 Series Hatchback (F21) 2015-2019 — 118d (150 hp)	Longitudinal-mounted B47 for BMW's RWD-based compact models (1/2/3/4 Series). This is the UK's highest-volume B47 configuration.	Will a 3 Series B47 fit my 1 Series? — Yes, same longitudinal configuration, but confirm engine code and chassis compatibility.	£1,695	£2,495	B47-USED-COMPACT-F21-118D	Group 1 base £1,695 (standard output)			
BMW B47	Reconditioned BMW B47 Engine — 1 Series F21 (118d) Hatchback 2015-2019	B47 F21 118d Recon	b47/bmw-1-series-f21-118d-hatchback-2015-recon	1 Series Hatchback (F21) 2015-2019 — 118d (150 hp)	Longitudinal-mounted B47 for BMW's RWD-based compact models (1/2/3/4 Series). This is the UK's highest-volume B47 configuration.	Will a 3 Series B47 fit my 1 Series? — Yes, same longitudinal configuration, but confirm engine code and chassis compatibility.	—	£2,495	B47-RECON-COMPACT-F21-118D	Group 1 base £2,495 (standard output)			
BMW B47	Used BMW B47 Engine — 1 Series F21 (120d) Hatchback 2015-2019	B47 F21 120d Used	b47/bmw-1-series-f21-120d-hatchback-2015	1 Series Hatchback (F21) 2015-2019 — 120d (190 hp)	Longitudinal-mounted B47 for BMW's RWD-based compact models (1/2/3/4 Series). This is the UK's highest-volume B47 configuration.	Will a 3 Series B47 fit my 1 Series? — Yes, same longitudinal configuration, but confirm engine code and chassis compatibility.	£1,695	£2,495	B47-USED-COMPACT-F21-120D	Group 1 base £1,695 (standard output)			
BMW B47	Reconditioned BMW B47 Engine — 1 Series F21 (120d) Hatchback 2015-2019	B47 F21 120d Recon	b47/bmw-1-series-f21-120d-hatchback-2015-recon	1 Series Hatchback (F21) 2015-2019 — 120d (190 hp)	Longitudinal-mounted B47 for BMW's RWD-based compact models (1/2/3/4 Series). This is the UK's highest-volume B47 configuration.	Will a 3 Series B47 fit my 1 Series? — Yes, same longitudinal configuration, but confirm engine code and chassis compatibility.	—	£2,495	B47-RECON-COMPACT-F21-120D	Group 1 base £2,495 (standard output)			
BMW B47	Used BMW B47 Engine — 1 Series F40 (116d) Hatchback 2019-present	B47 F40 116d Used	b47/bmw-1-series-f40-116d-hatchback-2019	1 Series Hatchback (F40) 2019-present — 116d (116 hp)	Longitudinal-mounted B47 for BMW's RWD-based compact models (1/2/3/4 Series). This is the UK's highest-volume B47 configuration.	Will a 3 Series B47 fit my 1 Series? — Yes, same longitudinal configuration, but confirm engine code and chassis compatibility.	£1,525	£2,245	B47-USED-COMPACT-F40-116D	Group 1 base £1,695 × 0.90 = £1,525 (low output)			
BMW B47	Reconditioned BMW B47 Engine — 1 Series F40 (116d) Hatchback 2019-present	B47 F40 116d Recon	b47/bmw-1-series-f40-116d-hatchback-2019-recon	1 Series Hatchback (F40) 2019-present — 116d (116 hp)	Longitudinal-mounted B47 for BMW's RWD-based compact models (1/2/3/4 Series). This is the UK's highest-volume B47 configuration.	Will a 3 Series B47 fit my 1 Series? — Yes, same longitudinal configuration, but confirm engine code and chassis compatibility.	—	£2,245	B47-RECON-COMPACT-F40-116D	Group 1 base £2,495 × 0.90 = £2,245 (low output)			
BMW B47	Used BMW B47 Engine — 1 Series F40 (118d) Hatchback 2019-present	B47 F40 118d Used	b47/bmw-1-series-f40-118d-hatchback-2019	1 Series Hatchback (F40) 2019-present — 118d (150 hp)	Longitudinal-mounted B47 for BMW's RWD-based compact models (1/2/3/4 Series). This is the UK's highest-volume B47 configuration.	Will a 3 Series B47 fit my 1 Series? — Yes, same longitudinal configuration, but confirm engine code and chassis compatibility.	£1,695	£2,495	B47-USED-COMPACT-F40-118D	Group 1 base £1,695 (standard output)			
BMW B47	Reconditioned BMW B47 Engine — 1 Series F40 (118d) Hatchback 2019-present	B47 F40 118d Recon	b47/bmw-1-series-f40-118d-hatchback-2019-recon	1 Series Hatchback (F40) 2019-present — 118d (150 hp)	Longitudinal-mounted B47 for BMW's RWD-based compact models (1/2/3/4 Series). This is the UK's highest-volume B47 configuration.	Will a 3 Series B47 fit my 1 Series? — Yes, same longitudinal configuration, but confirm engine code and chassis compatibility.	—	£2,495	B47-RECON-COMPACT-F40-118D	Group 1 base £2,495 (standard output)			
BMW B47	Used BMW B47 Engine — 1 Series F40 (120d) Hatchback 2019-present	B47 F40 120d Used	b47/bmw-1-series-f40-120d-hatchback-2019	1 Series Hatchback (F40) 2019-present — 120d (190 hp)	Longitudinal-mounted B47 for BMW's RWD-based compact models (1/2/3/4 Series). This is the UK's highest-volume B47 configuration.	Will a 3 Series B47 fit my 1 Series? — Yes, same longitudinal configuration, but confirm engine code and chassis compatibility.	£1,695	£2,495	B47-USED-COMPACT-F40-120D	Group 1 base £1,695 (standard output)			
BMW B47	Reconditioned BMW B47 Engine — 1 Series F40 (120d) Hatchback 2019-present	B47 F40 120d Recon	b47/bmw-1-series-f40-120d-hatchback-2019-recon	1 Series Hatchback (F40) 2019-present — 120d (190 hp)	Longitudinal-mounted B47 for BMW's RWD-based compact models (1/2/3/4 Series). This is the UK's highest-volume B47 configuration.	Will a 3 Series B47 fit my 1 Series? — Yes, same longitudinal configuration, but confirm engine code and chassis compatibility.	—	£2,495	B47-RECON-COMPACT-F40-120D	Group 1 base £2,495 (standard output)			
BMW B47	Used BMW B47 Engine — 2 Series F22 (218d) Coupé 2014-2021	B47 F22 218d Used	b47/bmw-2-series-f22-218d-coupe-2014	2 Series Coupé (F22) 2014-2021 — 218d (150 hp)	Longitudinal-mounted B47 for BMW's RWD-based compact models (1/2/3/4 Series). This is the UK's highest-volume B47 configuration.	Will a 3 Series B47 fit my 1 Series? — Yes, same longitudinal configuration, but confirm engine code and chassis compatibility.	£1,695	£2,495	B47-USED-COMPACT-F22-218D	Group 1 base £1,695 (standard output)			
BMW B47	Reconditioned BMW B47 Engine — 2 Series F22 (218d) Coupé 2014-2021	B47 F22 218d Recon	b47/bmw-2-series-f22-218d-coupe-2014-recon	2 Series Coupé (F22) 2014-2021 — 218d (150 hp)	Longitudinal-mounted B47 for BMW's RWD-based compact models (1/2/3/4 Series). This is the UK's highest-volume B47 configuration.	Will a 3 Series B47 fit my 1 Series? — Yes, same longitudinal configuration, but confirm engine code and chassis compatibility.	—	£2,495	B47-RECON-COMPACT-F22-218D	Group 1 base £2,495 (standard output)			
BMW B47	Used BMW B47 Engine — 2 Series F22 (220d) Coupé 2014-2021	B47 F22 220d Used	b47/bmw-2-series-f22-220d-coupe-2014	2 Series Coupé (F22) 2014-2021 — 220d (190 hp)	Longitudinal-mounted B47 for BMW's RWD-based compact models (1/2/3/4 Series). This is the UK's highest-volume B47 configuration.	Will a 3 Series B47 fit my 1 Series? — Yes, same longitudinal configuration, but confirm engine code and chassis compatibility.	£1,695	£2,495	B47-USED-COMPACT-F22-220D	Group 1 base £1,695 (standard output)			
BMW B47	Reconditioned BMW B47 Engine — 2 Series F22 (220d) Coupé 2014-2021	B47 F22 220d Recon	b47/bmw-2-series-f22-220d-coupe-2014-recon	2 Series Coupé (F22) 2014-2021 — 220d (190 hp)	Longitudinal-mounted B47 for BMW's RWD-based compact models (1/2/3/4 Series). This is the UK's highest-volume B47 configuration.	Will a 3 Series B47 fit my 1 Series? — Yes, same longitudinal configuration, but confirm engine code and chassis compatibility.	—	£2,495	B47-RECON-COMPACT-F22-220D	Group 1 base £2,495 (standard output)			
BMW B47	Used BMW B47 Engine — 2 Series F22 (225d) Coupé 2014-2021	B47 F22 225d Used	b47/bmw-2-series-f22-225d-coupe-2014	2 Series Coupé (F22) 2014-2021 — 225d (231 hp)	Longitudinal-mounted B47 for BMW's RWD-based compact models (1/2/3/4 Series). This is the UK's highest-volume B47 configuration.	Will a 3 Series B47 fit my 1 Series? — Yes, same longitudinal configuration, but confirm engine code and chassis compatibility.	£1,950	£2,870	B47-USED-COMPACT-F22-225D	Group 1 base £1,695 × 1.15 = £1,950 (high output)			
BMW B47	Reconditioned BMW B47 Engine — 2 Series F22 (225d) Coupé 2014-2021	B47 F22 225d Recon	b47/bmw-2-series-f22-225d-coupe-2014-recon	2 Series Coupé (F22) 2014-2021 — 225d (231 hp)	Longitudinal-mounted B47 for BMW's RWD-based compact models (1/2/3/4 Series). This is the UK's highest-volume B47 configuration.	Will a 3 Series B47 fit my 1 Series? — Yes, same longitudinal configuration, but confirm engine code and chassis compatibility.	—	£2,870	B47-RECON-COMPACT-F22-225D	Group 1 base £2,495 × 1.15 = £2,870 (high output)			
BMW B47	Used BMW B47 Engine — 2 Series F23 (218d) Convertible 2014-2021	B47 F23 218d Used	b47/bmw-2-series-f23-218d-convertible-2014	2 Series Convertible (F23) 2014-2021 — 218d (150 hp)	Longitudinal-mounted B47 for BMW's RWD-based compact models (1/2/3/4 Series). This is the UK's highest-volume B47 configuration.	Will a 3 Series B47 fit my 1 Series? — Yes, same longitudinal configuration, but confirm engine code and chassis compatibility.	£1,695	£2,495	B47-USED-COMPACT-F23-218D	Group 1 base £1,695 (standard output)			
BMW B47	Reconditioned BMW B47 Engine — 2 Series F23 (218d) Convertible 2014-2021	B47 F23 218d Recon	b47/bmw-2-series-f23-218d-convertible-2014-recon	2 Series Convertible (F23) 2014-2021 — 218d (150 hp)	Longitudinal-mounted B47 for BMW's RWD-based compact models (1/2/3/4 Series). This is the UK's highest-volume B47 configuration.	Will a 3 Series B47 fit my 1 Series? — Yes, same longitudinal configuration, but confirm engine code and chassis compatibility.	—	£2,495	B47-RECON-COMPACT-F23-218D	Group 1 base £2,495 (standard output)			
BMW B47	Used BMW B47 Engine — 2 Series F23 (220d) Convertible 2014-2021	B47 F23 220d Used	b47/bmw-2-series-f23-220d-convertible-2014	2 Series Convertible (F23) 2014-2021 — 220d (190 hp)	Longitudinal-mounted B47 for BMW's RWD-based compact models (1/2/3/4 Series). This is the UK's highest-volume B47 configuration.	Will a 3 Series B47 fit my 1 Series? — Yes, same longitudinal configuration, but confirm engine code and chassis compatibility.	£1,695	£2,495	B47-USED-COMPACT-F23-220D	Group 1 base £1,695 (standard output)			
BMW B47	Reconditioned BMW B47 Engine — 2 Series F23 (220d) Convertible 2014-2021	B47 F23 220d Recon	b47/bmw-2-series-f23-220d-convertible-2014-recon	2 Series Convertible (F23) 2014-2021 — 220d (190 hp)	Longitudinal-mounted B47 for BMW's RWD-based compact models (1/2/3/4 Series). This is the UK's highest-volume B47 configuration.	Will a 3 Series B47 fit my 1 Series? — Yes, same longitudinal configuration, but confirm engine code and chassis compatibility.	—	£2,495	B47-RECON-COMPACT-F23-220D	Group 1 base £2,495 (standard output)			
BMW B47	Used BMW B47 Engine — 2 Series F23 (225d) Convertible 2014-2021	B47 F23 225d Used	b47/bmw-2-series-f23-225d-convertible-2014	2 Series Convertible (F23) 2014-2021 — 225d (231 hp)	Longitudinal-mounted B47 for BMW's RWD-based compact models (1/2/3/4 Series). This is the UK's highest-volume B47 configuration.	Will a 3 Series B47 fit my 1 Series? — Yes, same longitudinal configuration, but confirm engine code and chassis compatibility.	£1,950	£2,870	B47-USED-COMPACT-F23-225D	Group 1 base £1,695 × 1.15 = £1,950 (high output)			
BMW B47	Reconditioned BMW B47 Engine — 2 Series F23 (225d) Convertible 2014-2021	B47 F23 225d Recon	b47/bmw-2-series-f23-225d-convertible-2014-recon	2 Series Convertible (F23) 2014-2021 — 225d (231 hp)	Longitudinal-mounted B47 for BMW's RWD-based compact models (1/2/3/4 Series). This is the UK's highest-volume B47 configuration.	Will a 3 Series B47 fit my 1 Series? — Yes, same longitudinal configuration, but confirm engine code and chassis compatibility.	—	£2,870	B47-RECON-COMPACT-F23-225D	Group 1 base £2,495 × 1.15 = £2,870 (high output)			
BMW B47	Used BMW B47 Engine — 2 Series G42 (220d) Coupé 2021-present	B47 G42 220d Used	b47/bmw-2-series-g42-220d-coupe-2021	2 Series Coupé (G42) 2021-present — 220d (190 hp)	Longitudinal-mounted B47 for BMW's RWD-based compact models (1/2/3/4 Series). This is the UK's highest-volume B47 configuration.	Will a 3 Series B47 fit my 1 Series? — Yes, same longitudinal configuration, but confirm engine code and chassis compatibility.	£1,695	£2,495	B47-USED-COMPACT-G42-220D	Group 1 base £1,695 (standard output)			
BMW B47	Reconditioned BMW B47 Engine — 2 Series G42 (220d) Coupé 2021-present	B47 G42 220d Recon	b47/bmw-2-series-g42-220d-coupe-2021-recon	2 Series Coupé (G42) 2021-present — 220d (190 hp)	Longitudinal-mounted B47 for BMW's RWD-based compact models (1/2/3/4 Series). This is the UK's highest-volume B47 configuration.	Will a 3 Series B47 fit my 1 Series? — Yes, same longitudinal configuration, but confirm engine code and chassis compatibility.	—	£2,495	B47-RECON-COMPACT-G42-220D	Group 1 base £2,495 (standard output)			
BMW B47	Used BMW B47 Engine — 3 Series F30 (316d) Saloon 2015-2019	B47 F30 316d Used	b47/bmw-3-series-f30-316d-saloon-2015	3 Series Saloon (F30) 2015-2019 — 316d (116 hp)	Longitudinal-mounted B47 for BMW's RWD-based compact models (1/2/3/4 Series). This is the UK's highest-volume B47 configuration.	Will a 3 Series B47 fit my 1 Series? — Yes, same longitudinal configuration, but confirm engine code and chassis compatibility.	£1,525	£2,245	B47-USED-COMPACT-F30-316D	Group 1 base £1,695 × 0.90 = £1,525 (low output)			
BMW B47	Reconditioned BMW B47 Engine — 3 Series F30 (316d) Saloon 2015-2019	B47 F30 316d Recon	b47/bmw-3-series-f30-316d-saloon-2015-recon	3 Series Saloon (F30) 2015-2019 — 316d (116 hp)	Longitudinal-mounted B47 for BMW's RWD-based compact models (1/2/3/4 Series). This is the UK's highest-volume B47 configuration.	Will a 3 Series B47 fit my 1 Series? — Yes, same longitudinal configuration, but confirm engine code and chassis compatibility.	—	£2,245	B47-RECON-COMPACT-F30-316D	Group 1 base £2,495 × 0.90 = £2,245 (low output)			
BMW B47	Used BMW B47 Engine — 3 Series F30 (318d) Saloon 2015-2019	B47 F30 318d Used	b47/bmw-3-series-f30-318d-saloon-2015	3 Series Saloon (F30) 2015-2019 — 318d (150 hp)	Longitudinal-mounted B47 for BMW's RWD-based compact models (1/2/3/4 Series). This is the UK's highest-volume B47 configuration.	Will a 3 Series B47 fit my 1 Series? — Yes, same longitudinal configuration, but confirm engine code and chassis compatibility.	£1,695	£2,495	B47-USED-COMPACT-F30-318D	Group 1 base £1,695 (standard output)																										
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
